      n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
      0,             0,               0,              0,         0,           0,          0
      1,             0,               0,              0,         0,           0,          0
      2,             1,               0,              0,         1,           0,          0
      3,             3,               1,              0,         2,           0,          0
      4,             5,               2,              0,         5,           0,          0
      5,             6,               2,              0,         7,           0,          0
      6,             7,               2,              0,         8,           0,          0
      7,             8,               2,              0,        10,           0,          0
      8,             9,               2,              0,        13,           0,          0
      9,            10,               2,              0,        14,           0,          0
     10,            12,               3,              0,        17,           0,          0
     11,            13,               3,              0,        20,           0,          0
     12,            14,               3,              0,        22,           0,          0
     13,            15,               3,              0,        24,           0,          0
     14,            16,               3,              0,        26,           0,          0
     15,            17,               3,              0,        30,           0,          0
     16,            18,               3,              0,        33,           0,          0
     17,            19,               3,              0,        34,           0,          0
     18,            20,               3,              0,        37,           0,          0
     19,            22,               4,              0,        39,           0,          0
     20,            23,               4,              0,        43,           0,          0
     21,            24,               4,              0,        45,           0,          0
     22,            25,               4,              0,        48,           0,          0
     23,            28,               6,              0,        53,           0,          0
     24,            30,               7,              0,        57,           0,          0
     25,            31,               7,              0,        59,           0,          0
     26,            32,               7,              0,        61,           0,          0
     27,            34,               8,              0,        65,           0,          0
     28,            37,              10,              0,        68,           0,          0
     29,            40,              12,              0,        70,           0,          0
     30,            41,              12,              0,        80,           0,          0
     31,            42,              12,              0,        81,           0,          0
     32,            43,              12,              0,        85,           0,          0
     33,            44,              12,              0,        86,           0,          0
     34,            46,              13,              0,        86,           0,          0
     35,            47,              13,              0,        93,           0,          0
     36,            50,              15,              0,        97,           0,          0
     37,            55,              19,              0,       100,           0,          0
     38,            56,              19,              0,       105,           0,          0
     39,            57,              19,              0,       106,           0,          0
     40,            58,              19,              0,       110,           0,          0
     41,            60,              20,              0,       113,           0,          0
     42,            61,              20,              0,       118,           0,          0
     43,            62,              20,              0,       121,           0,          0
     44,            63,              20,              0,       125,           0,          0
     45,            65,              21,              0,       127,           0,          0
     46,            67,              22,              0,       132,           0,          0
     47,            68,              22,              0,       138,           0,          0
     48,            69,              22,              0,       140,           0,          0
     49,            70,              22,              0,       142,           0,          0
     50,            71,              22,              0,       145,           0,          0
     51,            72,              22,              0,       148,           0,          0
     52,            74,              23,              0,       153,           0,          0
     53,            75,              23,              0,       157,           0,          0
     54,            76,              23,              0,       160,           0,          0
     55,            77,              23,              0,       164,           0,          0
     56,            78,              23,              0,       167,           0,          0
     57,            79,              23,              0,       171,           0,          0
     58,            80,              23,              0,       169,           0,          0
     59,            81,              23,              0,       176,           0,          0
     60,            82,              23,              0,       186,           0,          0
     61,            84,              24,              0,       191,           0,          0
     62,            85,              24,              0,       193,           0,          0
     63,            86,              24,              0,       197,           0,          0
     64,            87,              24,              0,       203,           0,          0
     65,            88,              24,              0,       204,           0,          0
     66,            90,              25,              0,       206,           0,          0
     67,            91,              25,              0,       209,           0,          0
     68,            92,              25,              0,       210,           0,          0
     69,            93,              25,              0,       212,           0,          0
     70,            94,              25,              0,       217,           0,          0
     71,            95,              25,              0,       222,           0,          0
     72,            96,              25,              0,       227,           0,          0
     73,            98,              26,              0,       229,           0,          0
     74,            99,              26,              0,       229,           0,          0
     75,           100,              26,              0,       235,           0,          0
     76,           101,              26,              0,       239,           0,          0
     77,           102,              26,              0,       245,           0,          0
     78,           103,              26,              0,       245,           0,          0
     79,           104,              26,              0,       249,           0,          0
     80,           105,              26,              0,       255,           0,          0
     81,           106,              26,              0,       257,           0,          0
     82,           107,              26,              0,       258,           0,          0
     83,           109,              27,              0,       264,           0,          0
     84,           111,              28,              0,       270,           0,          0
     85,           112,              28,              0,       275,           0,          0
     86,           113,              28,              0,       276,           0,          0
     87,           114,              28,              0,       281,           0,          0
     88,           115,              28,              0,       287,           0,          0
     89,           117,              29,              0,       289,           0,          0
     90,           118,              29,              0,       293,           0,          0
     91,           123,              33,              0,       300,           0,          0
     92,           124,              33,              0,       303,           0,          0
     93,           125,              33,              0,       308,           0,          0
     94,           127,              34,              0,       314,           0,          0
     95,           130,              36,              0,       321,           0,          0
     96,           133,              38,              0,       325,           0,          0
     97,           134,              38,              0,       328,           0,          0
     98,           135,              38,              0,       329,           0,          0
     99,           137,              39,              0,       331,           0,          0
    100,           138,              39,              0,       340,           0,          0
    101,           139,              39,              0,       340,           0,          0
    102,           140,              39,              0,       345,           0,          0
    103,           141,              39,              0,       348,           0,          0
    104,           142,              39,              0,       353,           0,          0
    105,           146,              42,              0,       357,           0,          0
    106,           147,              42,              0,       364,           0,          0
    107,           148,              42,              0,       366,           0,          0
    108,           149,              42,              0,       371,           0,          0
    109,           150,              42,              0,       377,           0,          0
    110,           151,              42,              0,       376,           0,          0
    111,           155,              45,              0,       388,           0,          0
    112,           156,              45,              0,       388,           0,          0
    113,           157,              45,              0,       390,           0,          0
    114,           158,              45,              0,       399,           0,          0
    115,           160,              46,              0,       404,           0,          0
    116,           162,              47,              0,       402,           0,          0
    117,           166,              50,              0,       407,           0,          0
    118,           167,              50,              0,       416,           0,          0
    119,           168,              50,              0,       417,           0,          0
    120,           170,              51,              0,       433,           0,          0
    121,           173,              53,              0,       436,           0,          0
    122,           174,              53,              0,       443,           0,          0
    123,           175,              53,              0,       446,           0,          0
    124,           176,              53,              0,       450,           0,          0
    125,           177,              53,              0,       452,           0,          0
    126,           178,              53,              0,       462,           0,          0
    127,           182,              56,              0,       465,           0,          0
    128,           183,              56,              0,       473,           0,          0
    129,           184,              56,              0,       474,           0,          0
    130,           186,              57,              0,       474,           0,          0
    131,           187,              57,              0,       482,           0,          0
    132,           188,              57,              0,       482,           0,          0
    133,           189,              57,              0,       483,           0,          0
    134,           190,              57,              0,       488,           0,          0
    135,           193,              59,              0,       489,           0,          0
    136,           197,              62,              0,       500,           0,          0
    137,           198,              62,              0,       502,           0,          0
    138,           199,              62,              0,       500,           0,          0
    139,           200,              62,              0,       500,           0,          0
    140,           201,              62,              0,       512,           0,          0
    141,           205,              65,              0,       516,           0,          0
    142,           206,              65,              0,       521,           0,          0
    143,           207,              65,              0,       524,           0,          0
    144,           208,              65,              0,       528,           0,          0
    145,           211,              67,              0,       531,           0,          0
    146,           212,              67,              0,       540,           0,          0
    147,           213,              67,              0,       544,           0,          0
    148,           214,              67,              0,       541,           0,          0
    149,           215,              67,              0,       540,           0,          0
    150,           218,              69,              0,       552,           0,          0
    151,           219,              69,              0,       555,           0,          0
    152,           221,              70,              0,       561,           0,          0
    153,           222,              70,              0,       565,           0,          0
    154,           223,              70,              0,       573,           0,          0
    155,           224,              70,              0,       574,           0,          0
    156,           225,              70,              0,       581,           0,          0
    157,           228,              72,              0,       586,           0,          0
    158,           229,              72,              0,       591,           0,          0
    159,           230,              72,              0,       590,           0,          0
    160,           231,              72,              0,       595,           0,          0
    161,           232,              72,              0,       598,           0,          0
    162,           233,              72,              0,       608,           0,          0
    163,           234,              72,              0,       611,           0,          0
    164,           235,              72,              0,       612,           0,          0
    165,           236,              72,              0,       614,           0,          0
    166,           237,              72,              0,       621,           0,          0
    167,           238,              72,              0,       627,           0,          0
    168,           239,              72,              0,       625,           0,          0
    169,           240,              72,              0,       629,           0,          0
    170,           241,              72,              0,       639,           0,          0
    171,           242,              72,              0,       646,           0,          0
    172,           243,              72,              0,       644,           0,          0
    173,           244,              72,              0,       650,           0,          0
    174,           245,              72,              0,       654,           0,          0
    175,           246,              72,              0,       663,           0,          0
    176,           247,              72,              0,       667,           0,          0
    177,           249,              73,              0,       670,           0,          0
    178,           250,              73,              0,       673,           0,          0
    179,           251,              73,              0,       678,           0,          0
    180,           252,              73,              0,       681,           0,          0
    181,           253,              73,              0,       685,           0,          0
    182,           256,              75,              0,       693,           0,          0
    183,           258,              76,              0,       704,           0,          0
    184,           259,              76,              0,       703,           0,          0
    185,           260,              76,              0,       707,           0,          0
    186,           261,              76,              0,       711,           0,          0
    187,           262,              76,              0,       721,           0,          0
    188,           263,              76,              0,       725,           0,          0
    189,           264,              76,              0,       728,           0,          0
    190,           265,              76,              0,       739,           0,          0
    191,           269,              79,              0,       746,           0,          0
    192,           270,              79,              0,       748,           0,          0
    193,           271,              79,              0,       749,           0,          0
    194,           272,              79,              0,       756,           0,          0
    195,           273,              79,              0,       759,           0,          0
    196,           275,              80,              0,       759,           0,          0
    197,           276,              80,              0,       763,           0,          0
    198,           280,              83,              0,       767,           0,          0
    199,           281,              83,              0,       772,           0,          0
    200,           282,              83,              0,       781,           0,          0
    201,           283,              83,              0,       786,           0,          0
    202,           284,              83,              0,       785,           0,          0
    203,           285,              83,              0,       786,           0,          0
    204,           288,              85,              0,       796,           0,          0
    205,           290,              86,              0,       801,           0,          0
    206,           291,              86,              0,       804,           0,          0
    207,           292,              86,              0,       811,           0,          0
    208,           293,              86,              0,       812,           0,          0
    209,           294,              86,              0,       815,           0,          0
    210,           295,              86,              0,       823,           0,          0
    211,           296,              86,              0,       826,           0,          0
    212,           299,              88,              0,       833,           0,          0
    213,           303,              91,              0,       838,           0,          0
    214,           305,              92,              0,       841,           0,          0
    215,           306,              92,              0,       844,           0,          0
    216,           307,              92,              0,       860,           0,          0
    217,           308,              92,              0,       864,           0,          0
    218,           311,              94,              0,       863,           0,          0
    219,           312,              94,              0,       866,           0,          0
    220,           313,              94,              0,       869,           0,          0
    221,           314,              94,              0,       872,           0,          0
    222,           315,              94,              0,       887,           0,          0
    223,           316,              94,              0,       896,           0,          0
    224,           317,              94,              0,       896,           0,          0
    225,           319,              95,              0,       899,           0,          0
    226,           321,              96,              0,       901,           0,          0
    227,           322,              96,              0,       902,           0,          0
    228,           323,              96,              0,       917,           0,          0
    229,           324,              96,              0,       920,           0,          0
    230,           325,              96,              0,       922,           0,          0
    231,           326,              96,              0,       927,           0,          0
    232,           327,              96,              0,       929,           0,          0
    233,           329,              97,              0,       931,           0,          0
    234,           331,              98,              0,       938,           0,          0
    235,           335,             101,              0,       941,           0,          0
    236,           338,             103,              0,       950,           0,          0
    237,           339,             103,              0,       959,           0,          0
    238,           340,             103,              0,       963,           0,          0
    239,           341,             103,              0,       965,           0,          0
    240,           342,             103,              0,       988,           0,          0
    241,           343,             103,              0,       991,           0,          0
    242,           345,             104,              0,       989,           0,          0
    243,           347,             105,              0,       993,           0,          0
    244,           348,             105,              0,      1000,           0,          0
    245,           349,             105,              0,      1008,           0,          0
    246,           350,             105,              0,      1014,           0,          0
    247,           351,             105,              0,      1017,           0,          0
    248,           352,             105,              0,      1026,           0,          0
    249,           353,             105,              0,      1030,           0,          0
    250,           354,             105,              0,      1026,           0,          0
    251,           355,             105,              0,      1036,           0,          0
    252,           357,             106,              0,      1051,           0,          0
    253,           358,             106,              0,      1055,           0,          0
    254,           359,             106,              0,      1056,           0,          0
    255,           360,             106,              0,      1064,           0,          0
    256,           361,             106,              0,      1073,           0,          0
    257,           363,             107,              0,      1074,           0,          0
    258,           367,             110,              0,      1079,           0,          0
    259,           369,             111,              0,      1081,           0,          0
    260,           370,             111,              0,      1083,           0,          0
    261,           371,             111,              0,      1086,           0,          0
    262,           372,             111,              0,      1093,           0,          0
    263,           373,             111,              0,      1093,           0,          0
    264,           374,             111,              0,      1093,           0,          0
    265,           375,             111,              0,      1095,           0,          0
    266,           378,             113,              0,      1105,           0,          0
    267,           382,             116,              0,      1111,           0,          0
    268,           387,             120,              0,      1108,           0,          0
    269,           388,             120,              0,      1116,           0,          0
    270,           389,             120,              0,      1119,           0,          0
    271,           391,             121,              0,      1123,           0,          0
    272,           392,             121,              0,      1132,           0,          0
    273,           393,             121,              0,      1136,           0,          0
    274,           394,             121,              0,      1135,           0,          0
    275,           395,             121,              0,      1138,           0,          0
    276,           398,             123,              0,      1147,           0,          0
    277,           399,             123,              0,      1147,           0,          0
    278,           400,             123,              0,      1147,           0,          0
    279,           401,             123,              0,      1152,           0,          0
    280,           403,             124,              0,      1158,           0,          0
    281,           406,             126,              0,      1161,           0,          0
    282,           409,             128,              0,      1177,           0,          0
    283,           410,             128,              0,      1178,           0,          0
    284,           411,             128,              0,      1182,           0,          0
    285,           412,             128,              0,      1185,           0,          0
    286,           413,             128,              0,      1191,           0,          0
    287,           414,             128,              0,      1197,           0,          0
    288,           415,             128,              0,      1202,           0,          0
    289,           417,             129,              0,      1204,           0,          0
    290,           419,             130,              0,      1206,           0,          0
    291,           423,             133,              0,      1210,           0,          0
    292,           427,             136,              0,      1225,           0,          0
    293,           428,             136,              0,      1232,           0,          0
    294,           429,             136,              0,      1232,           0,          0
    295,           430,             136,              0,      1234,           0,          0
    296,           431,             136,              0,      1228,           0,          0
    297,           432,             136,              0,      1227,           0,          0
    298,           434,             137,              0,      1246,           0,          0
    299,           437,             139,              0,      1246,           0,          0
    300,           439,             140,              0,      1248,           0,          0
    301,           440,             140,              0,      1256,           0,          0
    302,           441,             140,              0,      1263,           0,          0
    303,           442,             140,              0,      1272,           0,          0
    304,           443,             140,              0,      1272,           0,          0
    305,           444,             140,              0,      1275,           0,          0
    306,           445,             140,              0,      1283,           0,          0
    307,           447,             141,              0,      1289,           0,          0
    308,           449,             142,              0,      1295,           0,          0
    309,           451,             143,              0,      1299,           0,          0
    310,           452,             143,              0,      1305,           0,          0
    311,           453,             143,              0,      1307,           0,          0
    312,           454,             143,              0,      1316,           0,          0
    313,           455,             143,              0,      1321,           0,          0
    314,           456,             143,              0,      1330,           0,          0
    315,           459,             145,              0,      1329,           0,          0
    316,           462,             147,              0,      1342,           0,          0
    317,           464,             148,              0,      1346,           0,          0
    318,           465,             148,              0,      1348,           0,          0
    319,           466,             148,              0,      1355,           0,          0
    320,           467,             148,              0,      1356,           0,          0
    321,           468,             148,              0,      1358,           0,          0
    322,           469,             148,              0,      1362,           0,          0
    323,           470,             148,              0,      1363,           0,          0
    324,           471,             148,              0,      1380,           0,          0
    325,           473,             149,              0,      1380,           0,          0
    326,           474,             149,              0,      1391,           0,          0
    327,           475,             149,              0,      1392,           0,          0
    328,           476,             149,              0,      1387,           0,          0
    329,           477,             149,              0,      1393,           0,          0
    330,           479,             150,              0,      1398,           0,          0
    331,           480,             150,              0,      1401,           0,          0
    332,           481,             150,              0,      1413,           0,          0
    333,           483,             151,              0,      1413,           0,          0
    334,           484,             151,              0,      1420,           0,          0
    335,           485,             151,              0,      1430,           0,          0
    336,           486,             151,              0,      1423,           0,          0
    337,           489,             153,              0,      1430,           0,          0
    338,           492,             155,              0,      1440,           0,          0
    339,           493,             155,              0,      1440,           0,          0
    340,           494,             155,              0,      1451,           0,          0
    341,           495,             155,              0,      1454,           0,          0
    342,           496,             155,              0,      1463,           0,          0
    343,           497,             155,              0,      1470,           0,          0
    344,           499,             156,              0,      1465,           0,          0
    345,           502,             158,              0,      1468,           0,          0
    346,           503,             158,              0,      1485,           0,          0
    347,           504,             158,              0,      1485,           0,          0
    348,           505,             158,              0,      1489,           0,          0
    349,           506,             158,              0,      1503,           0,          0
    350,           507,             158,              0,      1499,           0,          0
    351,           508,             158,              0,      1509,           0,          0
    352,           509,             158,              0,      1521,           0,          0
    353,           510,             158,              0,      1522,           0,          0
    354,           511,             158,              0,      1521,           0,          0
    355,           512,             158,              0,      1531,           0,          0
    356,           513,             158,              0,      1531,           0,          0
    357,           514,             158,              0,      1534,           0,          0
    358,           515,             158,              0,      1542,           0,          0
    359,           517,             159,              0,      1541,           0,          0
    360,           519,             160,              0,      1552,           0,          0
    361,           524,             164,              0,      1561,           0,          0
    362,           525,             164,              0,      1557,           0,          0
    363,           526,             164,              0,      1564,           0,          0
    364,           527,             164,              0,      1582,           0,          0
    365,           528,             164,              0,      1579,           0,          0
    366,           529,             164,              0,      1591,           0,          0
    367,           532,             166,              0,      1594,           0,          0
    368,           533,             166,              0,      1599,           0,          0
    369,           534,             166,              0,      1602,           0,          0
    370,           536,             167,              0,      1610,           0,          0
    371,           537,             167,              0,      1613,           0,          0
    372,           538,             167,              0,      1615,           0,          0
    373,           540,             168,              0,      1624,           0,          0
    374,           542,             169,              0,      1640,           0,          0
    375,           544,             170,              0,      1638,           0,          0
    376,           545,             170,              0,      1647,           0,          0
    377,           546,             170,              0,      1652,           0,          0
    378,           547,             170,              0,      1656,           0,          0
    379,           548,             170,              0,      1659,           0,          0
    380,           549,             170,              0,      1675,           0,          0
    381,           550,             170,              0,      1680,           0,          0
    382,           551,             170,              0,      1687,           0,          0
    383,           552,             170,              0,      1691,           0,          0
    384,           555,             172,              0,      1700,           0,          0
    385,           559,             175,              0,      1701,           0,          0
    386,           560,             175,              0,      1704,           0,          0
    387,           561,             175,              0,      1706,           0,          0
    388,           562,             175,              0,      1708,           0,          0
    389,           563,             175,              0,      1714,           0,          0
    390,           565,             176,              0,      1722,           0,          0
    391,           567,             177,              0,      1724,           0,          0
    392,           568,             177,              0,      1727,           0,          0
    393,           569,             177,              0,      1732,           0,          0
    394,           570,             177,              0,      1735,           0,          0
    395,           571,             177,              0,      1737,           0,          0
    396,           572,             177,              0,      1742,           0,          0
    397,           573,             177,              0,      1746,           0,          0
    398,           574,             177,              0,      1753,           0,          0
    399,           576,             178,              0,      1752,           0,          0
    400,           578,             179,              0,      1762,           0,          0
    401,           580,             180,              0,      1765,           0,          0
    402,           582,             181,              0,      1789,           0,          0
    403,           583,             181,              0,      1783,           0,          0
    404,           584,             181,              0,      1782,           0,          0
    405,           585,             181,              0,      1785,           0,          0
    406,           586,             181,              0,      1787,           0,          0
    407,           587,             181,              0,      1791,           0,          0
    408,           589,             182,              0,      1805,           0,          0
    409,           591,             183,              0,      1809,           0,          0
    410,           593,             184,              0,      1810,           0,          0
    411,           594,             184,              0,      1817,           0,          0
    412,           595,             184,              0,      1821,           0,          0
    413,           596,             184,              0,      1822,           0,          0
    414,           597,             184,              0,      1843,           0,          0
    415,           598,             184,              0,      1840,           0,          0
    416,           599,             184,              0,      1839,           0,          0
    417,           600,             184,              0,      1841,           0,          0
    418,           601,             184,              0,      1852,           0,          0
    419,           602,             184,              0,      1852,           0,          0
    420,           603,             184,              0,      1863,           0,          0
    421,           604,             184,              0,      1867,           0,          0
    422,           606,             185,              0,      1873,           0,          0
    423,           609,             187,              0,      1877,           0,          0
    424,           611,             188,              0,      1880,           0,          0
    425,           615,             191,              0,      1890,           0,          0
    426,           616,             191,              0,      1896,           0,          0
    427,           617,             191,              0,      1905,           0,          0
    428,           619,             192,              0,      1900,           0,          0
    429,           622,             194,              0,      1902,           0,          0
    430,           623,             194,              0,      1916,           0,          0
    431,           624,             194,              0,      1913,           0,          0
    432,           626,             195,              0,      1939,           0,          0
    433,           628,             196,              0,      1944,           0,          0
    434,           629,             196,              0,      1945,           0,          0
    435,           634,             200,              0,      1958,           0,          0
    436,           635,             200,              0,      1947,           0,          0
    437,           636,             200,              0,      1954,           0,          0
    438,           638,             201,              0,      1964,           0,          0
    439,           640,             202,              0,      1967,           0,          0
    440,           642,             203,              0,      1966,           0,          0
    441,           643,             203,              0,      1972,           0,          0
    442,           644,             203,              0,      1993,           0,          0
    443,           646,             204,              0,      1989,           0,          0
    444,           647,             204,              0,      1997,           0,          0
    445,           651,             207,              0,      2005,           0,          0
    446,           652,             207,              0,      2025,           0,          0
    447,           653,             207,              0,      2026,           0,          0
    448,           654,             207,              0,      2028,           0,          0
    449,           655,             207,              0,      2030,           0,          0
    450,           656,             207,              0,      2043,           0,          0
    451,           657,             207,              0,      2034,           0,          0
    452,           658,             207,              0,      2036,           0,          0
    453,           659,             207,              0,      2038,           0,          0
    454,           660,             207,              0,      2053,           0,          0
    455,           662,             208,              0,      2053,           0,          0
    456,           665,             210,              0,      2064,           0,          0
    457,           668,             212,              0,      2066,           0,          0
    458,           669,             212,              0,      2080,           0,          0
    459,           670,             212,              0,      2083,           0,          0
    460,           671,             212,              0,      2085,           0,          0
    461,           672,             212,              0,      2085,           0,          0
    462,           673,             212,              0,      2096,           0,          0
    463,           675,             213,              0,      2102,           0,          0
    464,           678,             215,              0,      2110,           0,          0
    465,           682,             218,              0,      2111,           0,          0
    466,           686,             221,              0,      2112,           0,          0
    467,           687,             221,              0,      2119,           0,          0
    468,           688,             221,              0,      2127,           0,          0
    469,           689,             221,              0,      2135,           0,          0
    470,           690,             221,              0,      2133,           0,          0
    471,           691,             221,              0,      2142,           0,          0
    472,           692,             221,              0,      2145,           0,          0
    473,           693,             221,              0,      2150,           0,          0
    474,           694,             221,              0,      2166,           0,          0
    475,           696,             222,              0,      2167,           0,          0
    476,           699,             224,              0,      2172,           0,          0
    477,           703,             227,              0,      2178,           0,          0
    478,           704,             227,              0,      2192,           0,          0
    479,           705,             227,              0,      2190,           0,          0
    480,           706,             227,              0,      2211,           0,          0
    481,           707,             227,              0,      2213,           0,          0
    482,           708,             227,              0,      2224,           0,          0
    483,           709,             227,              0,      2226,           0,          0
    484,           711,             228,              0,      2226,           0,          0
    485,           713,             229,              0,      2233,           0,          0
    486,           715,             230,              0,      2239,           0,          0
    487,           719,             233,              0,      2246,           0,          0
    488,           720,             233,              0,      2257,           0,          0
